ct_health,t_health,ct_money,t_money,time_left,bomb_planted,ct_players_alive,t_players_alive,round_winner_numeric
468.0,234.0,2550.0,6000.0,71.46,0,5.0,3.0,1
449.0,100.0,3150.0,50.0,51.47,0,5.0,1.0,1
500.0,400.0,12300.0,10200.0,74.95,0,5.0,4.0,1
300.0,69.0,5650.0,5250.0,54.95,0,3.0,2.0,1
200.0,69.0,3500.0,5350.0,34.95,0,2.0,2.0,1
200.0,69.0,3500.0,5650.0,29.18,1,2.0,2.0,1
100.0,35.0,2450.0,3600.0,9.18,1,1.0,1.0,1
474.0,393.0,6750.0,2050.0,34.94,0,5.0,4.0,1
474.0,393.0,6750.0,2050.0,14.94,0,5.0,4.0,1
500.0,477.0,14350.0,400.0,94.93,0,5.0,5.0,1
500.0,477.0,14350.0,400.0,74.93,0,5.0,5.0,1
500.0,477.0,14350.0,400.0,54.93,0,5.0,5.0,1
383.0,138.0,12900.0,550.0,34.93,0,4.0,2.0,1
278.0,178.0,1300.0,550.0,80.94,0,3.0,2.0,1
178.0,97.0,1150.0,850.0,60.94,0,2.0,2.0,1
178.0,56.0,1450.0,100.0,40.94,0,2.0,1.0,1
499.0,406.0,8350.0,350.0,94.96,0,5.0,5.0,1
300.0,274.0,4900.0,950.0,74.96,0,3.0,4.0,1
300.0,274.0,4900.0,950.0,54.96,0,3.0,4.0,1
428.0,466.0,11600.0,10850.0,94.91,0,5.0,5.0,0
300.0,173.0,5700.0,7400.0,74.91,0,3.0,3.0,0
300.0,166.0,6000.0,5550.0,54.91,0,3.0,2.0,0
158.0,47.0,5000.0,5850.0,34.91,0,2.0,2.0,0
158.0,39.0,5300.0,3350.0,14.91,0,2.0,1.0,0
490.0,500.0,350.0,5050.0,97.11,0,5.0,5.0,1
490.0,500.0,350.0,5050.0,77.11,0,5.0,5.0,1
490.0,500.0,350.0,5050.0,57.11,0,5.0,5.0,1
490.0,500.0,350.0,5050.0,37.11,0,5.0,5.0,1
321.0,285.0,900.0,4300.0,17.11,0,4.0,3.0,1
499.0,500.0,2850.0,1000.0,54.93,0,5.0,5.0,1
470.0,400.0,2950.0,700.0,34.93,0,5.0,4.0,1
270.0,273.0,1900.0,1200.0,14.93,0,3.0,3.0,1
155.0,0.0,1250.0,0.0,24.17,1,2.0,0.0,1
389.0,300.0,3150.0,300.0,89.24,0,5.0,3.0,1
389.0,300.0,3150.0,300.0,69.24,0,5.0,3.0,1
389.0,200.0,3250.0,250.0,49.24,0,5.0,2.0,1
389.0,100.0,3350.0,250.0,29.25,0,5.0,1.0,1
500.0,400.0,9500.0,250.0,74.93,0,5.0,4.0,1
315.0,81.0,7150.0,650.0,36.05,1,4.0,1.0,1
444.0,400.0,1000.0,550.0,83.23,0,5.0,4.0,1
456.0,393.0,12150.0,9250.0,94.91,0,5.0,4.0,1
452.0,500.0,21250.0,2950.0,94.91,0,5.0,5.0,1
272.0,378.0,21050.0,3250.0,74.91,0,4.0,4.0,1
200.0,40.0,9650.0,1500.0,54.91,0,2.0,1.0,1
200.0,0.0,9950.0,0.0,33.2,1,2.0,0.0,1
370.0,297.0,21750.0,2750.0,94.9,0,5.0,4.0,0
147.0,248.0,7300.0,2050.0,74.9,0,2.0,3.0,0
100.0,239.0,2600.0,2350.0,54.9,0,1.0,3.0,0
100.0,164.0,2600.0,2350.0,34.9,0,1.0,3.0,0
495.0,500.0,2250.0,5400.0,74.9,0,5.0,5.0,0
395.0,500.0,2250.0,5700.0,54.9,0,4.0,5.0,0
295.0,368.0,700.0,6000.0,34.9,0,3.0,5.0,0
147.0,268.0,850.0,5100.0,32.07,1,2.0,4.0,0
147.0,268.0,850.0,5100.0,12.07,1,2.0,4.0,0
500.0,480.0,10650.0,15900.0,74.91,0,5.0,5.0,0
443.0,404.0,10650.0,15900.0,54.91,0,5.0,5.0,0
200.0,216.0,3950.0,13650.0,34.91,0,2.0,4.0,0
500.0,400.0,50.0,26150.0,74.91,0,5.0,5.0,1
400.0,237.0,350.0,20650.0,54.91,0,4.0,4.0,1
300.0,163.0,50.0,15000.0,34.91,0,3.0,3.0,1
300.0,163.0,50.0,15000.0,14.91,0,3.0,3.0,1
269.0,0.0,950.0,0.0,30.43,1,3.0,0.0,1
400.0,386.0,3000.0,15050.0,94.91,0,4.0,4.0,0
300.0,267.0,3200.0,11950.0,30.66,1,3.0,3.0,0
200.0,211.0,2050.0,12250.0,10.66,1,2.0,3.0,0
300.0,480.0,6550.0,23350.0,74.91,0,3.0,5.0,0
200.0,400.0,4000.0,16500.0,54.91,0,2.0,4.0,0
200.0,400.0,4000.0,16500.0,34.91,0,2.0,4.0,0
100.0,300.0,2300.0,10000.0,36.52,1,1.0,3.0,0
100.0,300.0,2300.0,10000.0,16.52,1,1.0,3.0,0
481.0,500.0,4000.0,29550.0,94.91,0,5.0,5.0,1
381.0,500.0,3900.0,29650.0,74.91,0,4.0,5.0,1
303.0,300.0,4500.0,20950.0,54.91,0,4.0,3.0,1
181.0,93.0,4300.0,5650.0,34.91,0,2.0,1.0,1
181.0,0.0,4600.0,0.0,20.86,1,2.0,0.0,1
441.0,100.0,6100.0,200.0,74.9,0,5.0,1.0,1
461.0,494.0,9200.0,3950.0,86.95,0,5.0,5.0,0
300.0,341.0,5800.0,4550.0,66.95,0,3.0,5.0,0
300.0,341.0,5800.0,4850.0,24.11,1,3.0,5.0,0
300.0,341.0,5800.0,4850.0,4.11,1,3.0,5.0,0
476.0,484.0,3600.0,16400.0,94.91,0,5.0,5.0,1
467.0,465.0,3600.0,16400.0,74.91,0,5.0,5.0,1
467.0,465.0,3600.0,16400.0,54.91,0,5.0,5.0,1
333.0,165.0,3500.0,5850.0,34.91,0,4.0,2.0,1
300.0,295.0,7500.0,900.0,54.04,0,3.0,4.0,0
100.0,183.0,3400.0,1350.0,34.04,0,1.0,3.0,0
100.0,183.0,3400.0,1350.0,14.04,0,1.0,3.0,0
274.0,363.0,750.0,1100.0,88.85,0,3.0,4.0,0
100.0,344.0,150.0,2000.0,25.55,1,1.0,4.0,0
100.0,344.0,150.0,2000.0,5.55,1,1.0,4.0,0
465.0,500.0,2100.0,350.0,94.91,0,5.0,5.0,0
400.0,500.0,1150.0,650.0,74.91,0,4.0,5.0,0
321.0,400.0,10950.0,11150.0,54.91,0,4.0,4.0,0
221.0,360.0,8800.0,12050.0,25.98,1,3.0,4.0,0
121.0,360.0,6200.0,12350.0,5.99,1,2.0,4.0,0
500.0,462.0,1050.0,24950.0,94.93,0,5.0,5.0,0
270.0,369.0,1300.0,18750.0,74.93,0,3.0,4.0,0
400.0,481.0,9500.0,36800.0,94.9,0,4.0,5.0,0
200.0,363.0,4300.0,26950.0,74.91,0,2.0,4.0,0
400.0,350.0,1500.0,37950.0,74.9,0,4.0,4.0,0
273.0,111.0,1900.0,17350.0,54.9,0,3.0,2.0,0
500.0,464.0,11850.0,47000.0,94.9,0,5.0,5.0,0
400.0,464.0,9750.0,47300.0,74.9,0,4.0,5.0,0
300.0,464.0,7500.0,47600.0,54.9,0,3.0,5.0,0
100.0,400.0,3000.0,37950.0,34.9,0,1.0,4.0,0
100.0,400.0,3000.0,38250.0,20.98,1,1.0,4.0,0
30.0,300.0,3300.0,27800.0,1.0,1,1.0,3.0,0
485.0,405.0,4900.0,53800.0,94.94,0,5.0,5.0,0
404.0,305.0,5200.0,43150.0,74.94,0,5.0,4.0,0
182.0,205.0,4350.0,34900.0,54.94,0,3.0,3.0,0
500.0,400.0,1050.0,250.0,97.7,0,5.0,4.0,1
471.0,300.0,1350.0,5950.0,94.93,0,5.0,3.0,1
500.0,286.0,10850.0,200.0,74.91,0,5.0,3.0,1
500.0,286.0,10850.0,200.0,54.91,0,5.0,3.0,1
400.0,286.0,10400.0,500.0,34.91,0,4.0,3.0,1
200.0,286.0,5050.0,1100.0,14.92,0,2.0,3.0,1
200.0,109.0,5350.0,1300.0,26.76,1,2.0,2.0,1
479.0,500.0,8600.0,10250.0,94.91,0,5.0,5.0,0
379.0,441.0,5100.0,10550.0,74.91,0,4.0,5.0,0
379.0,441.0,5100.0,10550.0,54.91,0,4.0,5.0,0
379.0,441.0,5100.0,10550.0,34.91,0,4.0,5.0,0
355.0,441.0,5100.0,10850.0,23.74,1,4.0,5.0,0
499.0,500.0,650.0,17800.0,74.88,0,5.0,5.0,1
477.0,400.0,950.0,13600.0,54.88,0,5.0,4.0,1
477.0,300.0,1250.0,9750.0,34.88,0,5.0,3.0,1
500.0,400.0,5600.0,3200.0,94.91,0,5.0,4.0,1
500.0,400.0,5600.0,3200.0,74.91,0,5.0,4.0,1
400.0,100.0,4050.0,1700.0,54.91,0,4.0,1.0,1
400.0,100.0,4050.0,1700.0,34.91,0,4.0,1.0,1
400.0,27.0,4050.0,1700.0,14.85,0,4.0,1.0,1
400.0,439.0,10300.0,11200.0,94.89,0,4.0,5.0,1
400.0,164.0,11200.0,5150.0,21.23,1,4.0,2.0,1
400.0,397.0,11350.0,5500.0,94.91,0,4.0,4.0,1
400.0,397.0,11350.0,5500.0,74.91,0,4.0,4.0,1
300.0,297.0,7350.0,3300.0,54.91,0,3.0,3.0,1
160.0,46.0,4850.0,1650.0,34.91,0,2.0,1.0,1
200.0,146.0,8000.0,1000.0,34.91,0,2.0,2.0,0
497.0,500.0,500.0,3800.0,94.9,0,5.0,5.0,1
460.0,268.0,1100.0,3100.0,74.9,0,5.0,3.0,1
300.0,35.0,400.0,1250.0,54.9,0,3.0,1.0,1
300.0,35.0,400.0,1250.0,34.9,0,3.0,1.0,1
361.0,100.0,8900.0,1550.0,94.91,0,5.0,1.0,1
500.0,430.0,13150.0,1550.0,96.87,0,5.0,5.0,1
500.0,430.0,13150.0,1550.0,76.87,0,5.0,5.0,1
481.0,430.0,13150.0,1550.0,56.87,0,5.0,5.0,1
381.0,403.0,8850.0,1850.0,36.87,0,4.0,5.0,1
450.0,428.0,12550.0,7750.0,74.9,0,5.0,5.0,1
314.0,351.0,11200.0,7700.0,54.9,0,4.0,4.0,1
498.0,500.0,16550.0,1300.0,96.09,0,5.0,5.0,1
412.0,451.0,16550.0,1300.0,76.09,0,5.0,5.0,1
344.0,151.0,16850.0,950.0,56.09,0,5.0,2.0,1
400.0,489.0,22500.0,1350.0,94.91,0,4.0,5.0,1
355.0,400.0,22800.0,1050.0,74.91,0,4.0,4.0,1
98.0,100.0,9650.0,450.0,54.91,0,2.0,1.0,1
498.0,439.0,700.0,600.0,86.48,0,5.0,5.0,1
200.0,261.0,300.0,1650.0,36.48,1,2.0,4.0,1
103.0,103.0,900.0,450.0,16.48,1,2.0,2.0,1
500.0,468.0,350.0,1300.0,94.9,0,5.0,5.0,0
300.0,407.0,250.0,1900.0,74.9,0,3.0,5.0,0
116.0,361.0,250.0,2500.0,24.13,1,2.0,5.0,0
100.0,361.0,250.0,2800.0,4.13,1,1.0,5.0,0
200.0,402.0,200.0,12250.0,34.91,0,2.0,5.0,0
485.0,500.0,200.0,19650.0,94.9,0,5.0,5.0,1
120.0,205.0,700.0,11300.0,74.9,0,3.0,3.0,1
120.0,200.0,800.0,10650.0,54.9,0,3.0,2.0,1
120.0,200.0,800.0,10650.0,34.9,0,3.0,2.0,1
105.0,200.0,450.0,10950.0,14.9,0,2.0,2.0,1
28.0,0.0,750.0,0.0,21.27,1,1.0,0.0,1
500.0,483.0,1200.0,6000.0,94.9,0,5.0,5.0,1
390.0,97.0,2550.0,2300.0,74.85,0,4.0,1.0,1
207.0,209.0,7250.0,7600.0,74.91,0,3.0,3.0,0
200.0,209.0,6050.0,7900.0,54.91,0,2.0,3.0,0
100.0,209.0,3200.0,8200.0,34.91,0,1.0,3.0,0
500.0,300.0,750.0,400.0,86.39,0,5.0,3.0,1
500.0,300.0,750.0,400.0,66.39,0,5.0,3.0,1
500.0,286.0,750.0,400.0,46.39,0,5.0,3.0,1
397.0,286.0,750.0,400.0,26.4,0,5.0,3.0,1
500.0,352.0,1500.0,8450.0,94.94,0,5.0,4.0,1
500.0,331.0,1500.0,8450.0,74.94,0,5.0,4.0,1
490.0,372.0,14150.0,300.0,94.94,0,5.0,5.0,1
490.0,372.0,14150.0,300.0,74.95,0,5.0,5.0,1
265.0,150.0,7000.0,500.0,36.75,1,3.0,3.0,1
265.0,100.0,7900.0,150.0,16.75,1,3.0,1.0,1
451.0,500.0,17100.0,8900.0,94.94,0,5.0,5.0,0
260.0,400.0,12450.0,5950.0,74.94,0,4.0,4.0,0
53.0,231.0,1200.0,3800.0,54.94,0,1.0,3.0,0
500.0,400.0,850.0,6350.0,74.94,0,5.0,4.0,1
500.0,400.0,850.0,6350.0,54.94,0,5.0,4.0,1
381.0,242.0,800.0,4550.0,35.45,1,4.0,3.0,1
181.0,0.0,450.0,0.0,15.45,1,2.0,0.0,1
500.0,473.0,5150.0,2200.0,94.93,0,5.0,5.0,1
473.0,349.0,5250.0,2050.0,74.93,0,5.0,4.0,1
300.0,93.0,5200.0,1000.0,54.93,0,3.0,2.0,1
461.0,130.0,14250.0,2250.0,91.71,0,5.0,2.0,1
400.0,411.0,20800.0,1100.0,94.94,0,4.0,5.0,0
300.0,411.0,20300.0,1400.0,74.94,0,3.0,5.0,0
300.0,411.0,20300.0,1400.0,54.94,0,3.0,5.0,0
225.0,410.0,20300.0,1400.0,34.94,0,3.0,5.0,0
225.0,310.0,20400.0,1500.0,20.82,1,3.0,4.0,0
225.0,310.0,20400.0,1500.0,0.77,1,3.0,4.0,0
373.0,300.0,14900.0,6900.0,94.9,0,4.0,3.0,0
373.0,300.0,14900.0,6900.0,74.9,0,4.0,3.0,0
300.0,300.0,12650.0,7200.0,54.9,0,3.0,3.0,0
100.0,100.0,7450.0,2100.0,34.9,0,1.0,1.0,0
271.0,300.0,750.0,4900.0,74.91,0,3.0,3.0,0
171.0,241.0,400.0,5200.0,54.91,0,2.0,3.0,0
71.0,241.0,0.0,5500.0,34.91,0,1.0,3.0,0
39.0,362.0,2700.0,9900.0,94.95,0,1.0,4.0,0
400.0,456.0,250.0,27950.0,94.95,0,4.0,5.0,0
300.0,200.0,350.0,11850.0,74.95,0,3.0,2.0,0
200.0,200.0,300.0,12250.0,20.8,1,2.0,2.0,0
100.0,100.0,300.0,6800.0,0.78,1,1.0,1.0,0
400.0,400.0,9350.0,21500.0,54.91,0,4.0,4.0,1
200.0,29.0,4700.0,2350.0,34.91,0,2.0,1.0,1
499.0,369.0,3250.0,4850.0,94.92,0,5.0,4.0,1
364.0,219.0,3100.0,5150.0,74.92,0,4.0,4.0,1
364.0,109.0,3700.0,2600.0,54.92,0,4.0,2.0,1
257.0,9.0,3800.0,2550.0,34.92,0,4.0,1.0,1
400.0,500.0,4450.0,550.0,94.91,0,4.0,5.0,1
300.0,360.0,3550.0,850.0,74.91,0,3.0,4.0,1
394.0,168.0,2000.0,4100.0,74.94,0,5.0,2.0,1
338.0,200.0,13700.0,250.0,94.93,0,4.0,2.0,1
500.0,391.0,19100.0,6800.0,98.16,0,5.0,4.0,1
500.0,335.0,19100.0,6800.0,78.16,0,5.0,4.0,1
500.0,291.0,19400.0,5200.0,58.16,0,5.0,3.0,1
374.0,48.0,12000.0,2250.0,39.11,1,4.0,1.0,1
492.0,500.0,29000.0,4900.0,94.91,0,5.0,5.0,1
465.0,400.0,29300.0,3900.0,74.91,0,5.0,4.0,1
365.0,395.0,26700.0,4200.0,54.91,0,4.0,4.0,1
365.0,395.0,26700.0,4200.0,34.91,0,4.0,4.0,1
320.0,195.0,27300.0,1750.0,14.91,0,4.0,2.0,1
472.0,269.0,29100.0,750.0,37.77,0,5.0,3.0,1
483.0,400.0,30700.0,7250.0,59.63,0,5.0,4.0,1
418.0,100.0,31200.0,1950.0,39.63,0,5.0,1.0,1
339.0,406.0,38900.0,1750.0,94.93,0,4.0,5.0,0
194.0,298.0,21950.0,1750.0,34.28,1,2.0,4.0,0
100.0,298.0,10400.0,1850.0,14.28,1,1.0,4.0,0
273.0,322.0,16800.0,12550.0,74.92,0,3.0,4.0,0
200.0,236.0,9450.0,13150.0,25.91,1,2.0,4.0,0
200.0,236.0,9450.0,13150.0,5.91,1,2.0,4.0,0
500.0,407.0,11550.0,23650.0,94.93,0,5.0,5.0,0
400.0,407.0,9700.0,23950.0,74.93,0,4.0,5.0,0
200.0,132.0,3600.0,9650.0,54.93,0,2.0,2.0,0
122.0,100.0,3900.0,4700.0,34.93,0,2.0,1.0,0
122.0,100.0,3900.0,5000.0,34.98,1,2.0,1.0,0
400.0,477.0,250.0,21400.0,95.19,0,4.0,5.0,0
252.0,382.0,350.0,17500.0,35.4,1,3.0,4.0,0
252.0,282.0,650.0,10050.0,15.4,1,3.0,3.0,0
361.0,400.0,9400.0,21250.0,74.91,0,4.0,4.0,0
361.0,400.0,9400.0,21250.0,54.91,0,4.0,4.0,0
361.0,300.0,9700.0,18100.0,34.91,0,4.0,3.0,0
500.0,410.0,550.0,20750.0,94.91,0,5.0,5.0,1
481.0,408.0,550.0,20750.0,74.91,0,5.0,5.0,1
481.0,408.0,550.0,20750.0,54.91,0,5.0,5.0,1
408.0,286.0,850.0,14800.0,34.91,0,5.0,4.0,1
175.0,65.0,850.0,5150.0,37.2,1,2.0,1.0,1
400.0,500.0,1550.0,7500.0,93.62,0,4.0,5.0,0
300.0,491.0,950.0,7800.0,73.62,0,3.0,5.0,0
200.0,482.0,800.0,8400.0,24.71,1,2.0,5.0,0
200.0,481.0,800.0,8400.0,4.72,1,2.0,5.0,0
74.0,100.0,300.0,5250.0,52.44,0,1.0,1.0,1
400.0,500.0,2550.0,650.0,175.0,0,4.0,5.0,0
400.0,500.0,2550.0,650.0,175.0,0,4.0,5.0,0
200.0,265.0,600.0,1450.0,86.19,0,2.0,4.0,0
14.0,240.0,150.0,2050.0,23.14,1,1.0,4.0,0
497.0,500.0,200.0,450.0,94.91,0,5.0,5.0,0
474.0,400.0,500.0,450.0,74.91,0,5.0,4.0,0
474.0,400.0,500.0,450.0,54.91,0,5.0,4.0,0
474.0,400.0,500.0,450.0,34.91,0,5.0,4.0,0
369.0,200.0,500.0,300.0,14.91,0,4.0,2.0,0
71.0,127.0,50.0,1800.0,30.59,1,1.0,2.0,0
71.0,127.0,50.0,1800.0,10.55,1,1.0,2.0,0
491.0,486.0,12300.0,4450.0,94.91,0,5.0,5.0,0
66.0,285.0,2800.0,4800.0,74.91,0,1.0,3.0,0
400.0,431.0,100.0,12200.0,74.91,0,4.0,5.0,0
375.0,217.0,500.0,7650.0,54.91,0,4.0,3.0,0
100.0,21.0,100.0,6900.0,34.91,0,1.0,2.0,0
486.0,400.0,12350.0,13250.0,94.9,0,5.0,4.0,0
343.0,353.0,9550.0,13550.0,74.9,0,4.0,4.0,0
343.0,353.0,9550.0,13550.0,54.9,0,4.0,4.0,0
257.0,165.0,7450.0,11050.0,34.9,0,3.0,3.0,0
123.0,118.0,5400.0,8900.0,28.3,1,2.0,2.0,0
56.0,100.0,2600.0,7450.0,8.3,1,1.0,1.0,0
400.0,453.0,3950.0,7650.0,94.92,0,4.0,5.0,0
200.0,377.0,3550.0,8250.0,74.92,0,2.0,5.0,0
400.0,478.0,2150.0,11850.0,38.76,1,4.0,5.0,0
400.0,478.0,2150.0,11850.0,18.76,1,4.0,5.0,0
400.0,333.0,8000.0,19850.0,94.91,0,4.0,4.0,0
100.0,235.0,1550.0,14050.0,38.65,1,1.0,3.0,0
100.0,235.0,1550.0,14050.0,18.57,1,1.0,3.0,0
495.0,480.0,2900.0,31500.0,94.89,0,5.0,5.0,1
495.0,480.0,2900.0,31500.0,74.89,0,5.0,5.0,1
495.0,480.0,2900.0,31500.0,54.89,0,5.0,5.0,1
395.0,480.0,600.0,31800.0,34.89,0,4.0,5.0,1
169.0,291.0,750.0,15850.0,14.89,0,2.0,3.0,1
100.0,98.0,300.0,5250.0,27.62,1,1.0,1.0,1
46.0,0.0,600.0,0.0,7.56,1,1.0,0.0,1
498.0,498.0,1700.0,17850.0,88.76,0,5.0,5.0,1
498.0,498.0,1700.0,17850.0,68.76,0,5.0,5.0,1
271.0,77.0,2350.0,4950.0,48.76,0,3.0,1.0,1
500.0,476.0,1500.0,3300.0,94.92,0,5.0,5.0,1
500.0,476.0,1500.0,3300.0,74.92,0,5.0,5.0,1
500.0,476.0,1500.0,3300.0,54.92,0,5.0,5.0,1
500.0,476.0,1500.0,3300.0,34.92,0,5.0,5.0,1
300.0,288.0,1000.0,3550.0,14.92,0,3.0,4.0,1
159.0,185.0,950.0,3300.0,28.82,1,2.0,2.0,1
100.0,0.0,900.0,0.0,8.82,1,1.0,0.0,1
400.0,406.0,1550.0,10950.0,94.9,0,4.0,5.0,1
266.0,156.0,1950.0,4650.0,25.78,1,3.0,2.0,1
494.0,462.0,1050.0,5500.0,100.62,0,5.0,5.0,1
467.0,362.0,1350.0,3250.0,80.62,0,5.0,4.0,1
467.0,362.0,1350.0,3250.0,60.65,0,5.0,4.0,1
467.0,362.0,1350.0,3250.0,40.65,0,5.0,4.0,1
455.0,353.0,1350.0,3250.0,20.65,0,5.0,4.0,1
309.0,100.0,1600.0,50.0,0.59,0,4.0,1.0,1
374.0,309.0,6450.0,1450.0,94.91,0,4.0,4.0,0
200.0,213.0,3050.0,1950.0,74.91,0,2.0,3.0,0
141.0,119.0,3950.0,1200.0,54.91,0,2.0,2.0,0
41.0,56.0,1000.0,1450.0,34.91,0,1.0,1.0,0
41.0,56.0,1000.0,1450.0,14.91,0,1.0,1.0,0
41.0,56.0,1000.0,1750.0,31.83,1,1.0,1.0,0
463.0,432.0,400.0,2900.0,94.9,0,5.0,5.0,1
377.0,338.0,600.0,3100.0,74.9,0,4.0,4.0,1
500.0,350.0,650.0,500.0,56.08,0,5.0,5.0,1
456.0,237.0,1250.0,350.0,23.3,1,5.0,3.0,1
400.0,500.0,850.0,1450.0,94.96,0,4.0,5.0,0
340.0,500.0,850.0,1450.0,74.96,0,4.0,5.0,0
169.0,395.0,1100.0,1950.0,54.96,0,2.0,4.0,0
42.0,395.0,200.0,2550.0,33.72,1,1.0,4.0,0
400.0,491.0,300.0,10850.0,74.91,0,4.0,5.0,1
400.0,491.0,300.0,11150.0,28.85,1,4.0,5.0,1
173.0,0.0,1950.0,0.0,8.85,1,2.0,0.0,1
256.0,426.0,300.0,2150.0,94.92,0,3.0,5.0,1
81.0,51.0,1600.0,600.0,30.22,1,2.0,1.0,1
23.0,0.0,1200.0,0.0,10.16,1,1.0,0.0,1
500.0,470.0,1800.0,600.0,85.62,0,5.0,5.0,0
500.0,389.0,1800.0,600.0,65.62,0,5.0,5.0,0
200.0,344.0,1300.0,1500.0,45.62,0,2.0,5.0,0
200.0,302.0,1300.0,1800.0,27.79,1,2.0,5.0,0
200.0,302.0,1300.0,1800.0,7.79,1,2.0,5.0,0
500.0,381.0,600.0,9750.0,94.9,0,5.0,4.0,1
484.0,313.0,600.0,9750.0,74.9,0,5.0,4.0,1
471.0,213.0,900.0,7050.0,54.9,0,5.0,3.0,1
212.0,21.0,1050.0,3350.0,34.9,0,3.0,1.0,1
300.0,314.0,3650.0,1250.0,94.93,0,3.0,4.0,0
282.0,208.0,3750.0,1400.0,26.89,1,3.0,3.0,0
100.0,477.0,3100.0,6250.0,9.77,1,1.0,5.0,0
400.0,450.0,1000.0,18900.0,94.9,0,4.0,5.0,0
195.0,243.0,350.0,12900.0,74.9,0,3.0,3.0,0
99.0,98.0,650.0,6000.0,31.97,1,2.0,1.0,0
415.0,494.0,12000.0,15750.0,94.9,0,5.0,5.0,0
466.0,286.0,1250.0,16000.0,96.19,0,5.0,3.0,0
300.0,258.0,450.0,16600.0,76.19,0,3.0,3.0,0
200.0,180.0,350.0,11450.0,56.19,0,2.0,2.0,0
200.0,179.0,350.0,11750.0,34.77,1,2.0,2.0,0
200.0,179.0,350.0,11750.0,14.77,1,2.0,2.0,0
397.0,327.0,10250.0,15450.0,94.89,0,4.0,4.0,0
132.0,128.0,7750.0,10700.0,74.89,0,2.0,2.0,0
132.0,128.0,7750.0,11000.0,22.77,1,2.0,2.0,0
500.0,467.0,1900.0,20450.0,74.92,0,5.0,5.0,1
433.0,100.0,3100.0,1950.0,54.92,0,5.0,1.0,1
300.0,392.0,8850.0,3750.0,54.9,0,3.0,4.0,1
247.0,200.0,9450.0,1100.0,34.9,0,3.0,2.0,1
247.0,200.0,9450.0,1100.0,14.9,0,3.0,2.0,1
327.0,221.0,7750.0,400.0,94.91,0,4.0,3.0,1
227.0,100.0,3300.0,100.0,74.91,0,3.0,1.0,1
227.0,100.0,3300.0,100.0,54.91,0,3.0,1.0,1
227.0,100.0,3300.0,400.0,37.89,1,3.0,1.0,1
121.0,0.0,3150.0,0.0,17.9,1,2.0,0.0,1
400.0,500.0,1900.0,4000.0,175.0,0,4.0,5.0,0
400.0,500.0,1900.0,4000.0,175.0,0,4.0,5.0,0
382.0,467.0,400.0,1000.0,86.05,0,4.0,5.0,0
490.0,500.0,1650.0,2850.0,74.99,0,5.0,5.0,1
490.0,430.0,1650.0,2850.0,54.99,0,5.0,5.0,1
218.0,100.0,700.0,300.0,34.99,0,3.0,1.0,1
461.0,500.0,1400.0,1050.0,94.96,0,5.0,5.0,0
461.0,404.0,1400.0,1050.0,74.96,0,5.0,5.0,0
461.0,404.0,1400.0,1050.0,54.96,0,5.0,5.0,0
261.0,160.0,600.0,1700.0,35.9,1,3.0,3.0,0
133.0,100.0,1450.0,100.0,15.9,1,2.0,1.0,0
500.0,436.0,1400.0,450.0,94.98,0,5.0,5.0,1
500.0,436.0,1400.0,450.0,74.98,0,5.0,5.0,1
500.0,315.0,1400.0,450.0,54.98,0,5.0,5.0,1
300.0,34.0,1350.0,750.0,34.98,0,3.0,3.0,1
300.0,34.0,1350.0,750.0,14.98,0,3.0,3.0,1
353.0,313.0,3650.0,750.0,74.96,0,4.0,4.0,1
153.0,161.0,2100.0,1300.0,54.96,0,2.0,2.0,1
380.0,116.0,1600.0,5100.0,94.96,0,5.0,2.0,1
400.0,312.0,5300.0,650.0,34.96,0,4.0,4.0,1
398.0,312.0,5300.0,950.0,34.46,1,4.0,4.0,1
244.0,48.0,4150.0,300.0,14.46,1,3.0,1.0,1
400.0,449.0,5950.0,1900.0,92.61,0,4.0,5.0,0
200.0,155.0,3050.0,2000.0,72.61,0,2.0,2.0,0
100.0,155.0,2250.0,2600.0,29.72,1,1.0,2.0,0
100.0,155.0,2250.0,2600.0,9.72,1,1.0,2.0,0
400.0,338.0,500.0,4600.0,94.95,0,4.0,4.0,0
324.0,192.0,800.0,3250.0,37.63,1,4.0,3.0,0
280.0,192.0,800.0,3250.0,17.63,1,4.0,3.0,0
500.0,486.0,10700.0,7850.0,54.98,0,5.0,5.0,0
300.0,400.0,750.0,16050.0,94.95,0,3.0,4.0,0
200.0,400.0,350.0,16450.0,29.19,1,2.0,4.0,0
249.0,270.0,9800.0,23050.0,54.95,0,4.0,4.0,0
24.0,214.0,1300.0,16100.0,34.95,0,1.0,3.0,0
400.0,451.0,350.0,37250.0,94.96,0,4.0,5.0,0
400.0,351.0,450.0,26100.0,26.68,1,4.0,4.0,0
223.0,51.0,800.0,7200.0,6.68,1,3.0,1.0,0
500.0,466.0,3950.0,32200.0,79.8,0,5.0,5.0,0
300.0,444.0,3050.0,32800.0,59.8,0,3.0,5.0,0
300.0,444.0,3050.0,33100.0,32.45,1,3.0,5.0,0
174.0,375.0,3000.0,28300.0,12.45,1,2.0,4.0,0
500.0,385.0,1900.0,21400.0,94.96,0,5.0,4.0,1
500.0,385.0,1900.0,21400.0,74.96,0,5.0,4.0,1
500.0,219.0,2000.0,17600.0,54.96,0,5.0,3.0,1
240.0,37.0,2150.0,10400.0,34.96,0,3.0,1.0,1
335.0,209.0,1200.0,250.0,74.8,0,5.0,3.0,1
